"Actual_Category","Business_Impact","Category","Confidence","Correct","Customer_Satisfaction_Score","Entity_Extraction","Escalation_Required","Expected_Automation_Rate","Expected_Resolution_Path","Expected_Response_Time_ms","Platform","Predicted_Category","Query_ID","Query_Text","Sarcasm_Detected","Sentiment","Sentiment_Intensity","source_file","Sub_Category"
"Refund Requests",,,"0.78","True","4.1",,,"85%","Path A - API Resolution","290","WhatsApp","Refund Requests","RF-002","Can I get my money back? I changed my mind",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.95","False","4.1",,,"85%","Path A - API Resolution","290","Chat","Order Tracking","RF-003","Please process a refund for order #ORD-12345",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","4.1",,,"85%","Path A - API Resolution","290","Email","Refund Requests","RF-004","I'd like to return this item",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","4.0",,,"85%","Path B - RAG Response","420","Instagram","Refund Requests","RF-005","How do I get a refund?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.85","False","4.3",,,"95%","Path A - API Resolution","290","WhatsApp","Order Tracking","RF-006","The product arrived damaged - I need a refund!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.3",,,"95%","Path A - API Resolution","290","Email","Refund Requests","RF-007","Defective item - pushing for full refund",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","4.2",,,"90%","Path A - API Resolution","290","Chat","Refund Requests","RF-008","Product doesn't match description - want refund",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.3",,,"95%","Path A - API Resolution","290","WhatsApp","Refund Requests","RF-009","Got the wrong item - need refund ASAP!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.2",,,"90%","Path A - API Resolution","290","Email","Refund Requests","RF-010","Item is broken - requesting full refund",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","3.8",,,"40%","Path B - RAG Response","420","Chat","Refund Requests","RF-011","I want a refund but still want to keep the product",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.95","False","3.9",,,"70%","Path C - Escalation","450","WhatsApp","Order Tracking","RF-012","Refund request for ORD-12345 - delivery took too long",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","3.9",,,"75%","Path B - RAG Response","420","Email","Refund Requests","RF-013","Can I get partial refund?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","3.9",,,"70%","Path C - Escalation","450","Chat","Refund Requests","RF-014","Refund all charges - very unhappy!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.85","False","3.8",,,"65%","Path C - Escalation","450","Instagram","Order Tracking","RF-015","I need a refund AND apology for late delivery!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","3.9",,,"70%","Path C - Escalation","450","WhatsApp","Refund Requests","RF-016","Still waiting 2 weeks for refund on returned item",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","3.7",,,"60%","Path C - Escalation","450","Email","Refund Requests","RF-017","Demand refund - service was poor!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.0",,,"80%","Path B - RAG Response","420","Chat","Refund Requests","RF-018","Can I get store credit instead of refund?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.8","True","3.6",,,"60%","Path B - RAG Response","420","Email","Product Complaints","PC-001","This product quality is terrible!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","3.6",,,"60%","Path B - RAG Response","420","WhatsApp","Product Complaints","PC-002","The product doesn't work as advertised",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.5",,,"55%","Path B - RAG Response","420","Chat","General Questions","PC-003","Product performance is below expectations",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.6",,,"60%","Path B - RAG Response","420","Instagram","General Questions","PC-004","This item is not what was described",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.8","True","3.6",,,"60%","Path B - RAG Response","420","Email","Product Complaints","PC-005","Terrible product - completely disappointed",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.95","False","4.2",,,"90%","Path A - API Resolution","290","WhatsApp","Order Tracking","PC-006","The fitness tracker arrived BROKEN!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","4.1",,,"85%","Path A - API Resolution","290","Email","Product Complaints","PC-007","Product came with missing parts",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","3.9",,,"80%","Path B - RAG Response","420","Chat","Product Complaints","PC-008","This app keeps crashing - completely unusable!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.95","False","4.1",,,"85%","Path A - API Resolution","290","Instagram","Order Tracking","PC-009","Equipment arrived damaged in shipping",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","4.1",,,"85%","Path A - API Resolution","290","WhatsApp","General Questions","PC-010","Product stopped working after 2 days",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","3.4",,,"50%","Path C - Escalation","450","Email","Product Complaints","PC-011","I'm very frustrated with this product quality!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","3.3",,,"45%","Path B - RAG Response","420","Chat","Product Complaints","PC-012","This supplement tastes awful!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.4",,,"50%","Path C - Escalation","450","WhatsApp","General Questions","PC-013","Software has SO many bugs!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.2",,,"40%","Path C - Escalation","450","Instagram","General Questions","PC-014","Worst purchase I've ever made",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","False","3.2",,,"40%","Path C - Escalation","450","Email","Refund Requests","PC-015","Can't believe I paid for this defective item!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.79","True","4.2",,,"80%","Path A - API Resolution","180","Email","Payment Issues","PI-001","My card was declined. Can you help?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.85","False","4.4",,,"95%","Path A - API Resolution","180","WhatsApp","Order Tracking","PI-002","I've been charged twice for the same order!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.79","True","4.4",,,"95%","Path A - API Resolution","180","Chat","Payment Issues","PI-003","Why was I charged 3 times?!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.77","True","4.2",,,"80%","Path A - API Resolution","180","WhatsApp","Payment Issues","PI-004","My payment keeps failing",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.83","True","4.5",,,"98%","Path A - API Resolution","180","Email","Payment Issues","PI-005","I see duplicate charges on my credit card",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.4",,,"90%","Path B - RAG Response","150","Email","Subscription Issues","SI-001","How do I cancel my subscription?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.4",,,"90%","Path B - RAG Response","150","Chat","Subscription Issues","SI-002","I want to upgrade to Premium plan",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.4",,,"90%","Path A - API Resolution","150","WhatsApp","Subscription Issues","SI-003","Can I pause my membership temporarily?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.78","False","4.6",,,"98%","Path B - RAG Response","120","Email","Refund Requests","GQ-001","What's your return policy?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.78","True","4.6",,,"98%","Path B - RAG Response","120","Chat","General Questions","GQ-002","How can I contact customer support?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","3.0",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OR-101","Can you check the status of my order ORD-46048?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","3.1",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OR-102","Is my order ORD-95181 still processing?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","3.1",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OR-103","Where is my package from order ORD-57052?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","3.1",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OR-104","Is my order ORD-47930 still processing?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","3.3",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OR-105","I ordered on 2026-03-13. Where's my delivery for ORD-80010?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","3.4",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OR-106","Is ORD-51245 out for delivery today?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.4",,,"95%","Path A - API Resolution","210","Instagram","Order Tracking","OR-107","I ordered on 2026-03-16. Where's my delivery for ORD-76784?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OR-108","Can you check the status of my order ORD-99166?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.4",,,"50%","Path A - API Resolution","420","Email","Order Tracking","DE-109","I'm considering canceling due to these delays. Order ORD-89818",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.8","True","4.1",,,"50%","Path A - API Resolution","340","WhatsApp","Delivery Delays","DE-110","How much longer do I have to wait? 16 days is too long!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.1",,,"70%","Path C - Escalation","600","WhatsApp","Order Tracking","DE-111","When will ORD-62296 finally arrive? It's 12 days late!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.3",,,"50%","Path C - Escalation","340","Chat","Order Tracking","DE-112","My order was supposed to arrive 2 days ago!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.98","False","3.7",,,"70%","Path B - RAG Response","340","Email","Order Tracking","DE-113","This delivery is taking way too long. Order ORD-96374",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.8",,,"70%","Path A - API Resolution","340","Email","Order Tracking","DE-114","I need my order ORD-34050 urgently - it's 8 days late",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.1",,,"70%","Path A - API Resolution","600","Instagram","Order Tracking","DE-115","I need my order ORD-17685 urgently - it's 1 days late",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.98","False","4.0",,,"50%","Path A - API Resolution","600","Email","Order Tracking","DE-116","The estimated delivery date has passed. Order ORD-75909",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.0",,,"70%","Path A - API Resolution","420","Chat","Order Tracking","DE-117","I need my order ORD-96163 urgently - it's 17 days late",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.8","True","4.0",,,"70%","Path B - RAG Response","600","Chat","Delivery Delays","DE-118","How much longer do I have to wait? 18 days is too long!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.1",,,"70%","Path B - RAG Response","420","Email","Refund Requests","RE-119","I want to return this item and get a refund",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","3.9",,,"70%","Path C - Escalation","450","Chat","Refund Requests","RE-120","I changed my mind. Can I return this for a refund?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.95","False","4.1",,,"85%","Path A - API Resolution","450","Instagram","Order Tracking","RE-121","Can I get a refund for order ORD-19862?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","3.4",,,"85%","Path B - RAG Response","450","WhatsApp","Refund Requests","RE-122","This is defective. Demanding a refund!",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.95","False","3.6",,,"85%","Path B - RAG Response","290","WhatsApp","Order Tracking","RE-123","Can I get a refund for order ORD-60140?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","3.7",,,"70%","Path A - API Resolution","450","Chat","Refund Requests","RE-124","Can I get store credit instead of a refund?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.5",,,"70%","Path C - Escalation","420","Email","Refund Requests","RE-125","Can I get store credit instead of a refund?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","4.5",,,"75%","Path C - Escalation","420","Instagram","Refund Requests","RE-126","This is defective. Demanding a refund!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.85","False","3.8",,,"70%","Path B - RAG Response","450","Instagram","Order Tracking","RE-127","The product arrived damaged. I need a full refund!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.85","False","4.0",,,"75%","Path A - API Resolution","290","WhatsApp","Order Tracking","RE-128","The product arrived damaged. I need a full refund!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.95","False","3.3",,,"85%","Path C - Escalation","420","Instagram","Order Tracking","RE-129","Can I get a refund for order ORD-69692?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.82","True","3.7",,,"70%","Path B - RAG Response","450","Instagram","Refund Requests","RE-130","Can I get store credit instead of a refund?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.5",,,"50%","Path C - Escalation","420","Instagram","General Questions","PR-131","Product stopped working after 9 days",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","4.4",,,"40%","Path B - RAG Response","420","Instagram","General Questions","PR-132","The supplement is not what was described",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.8","True","3.7",,,"40%","Path B - RAG Response","420","Instagram","Product Complaints","PR-133","Terrible build quality for the price!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.8","True","4.4",,,"40%","Path B - RAG Response","290","Email","Product Complaints","PR-134","This product quality is absolutely terrible!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","4.6",,,"50%","Path B - RAG Response","290","Instagram","Product Complaints","PR-135","I'm very disappointed with this purchase",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","4.1",,,"60%","Path B - RAG Response","420","Email","Product Complaints","PR-136","This app keeps crashing - completely unusable!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","4.3",,,"40%","Path B - RAG Response","450","Email","Product Complaints","PR-137","This app keeps crashing - completely unusable!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.85","False","3.2",,,"40%","Path C - Escalation","420","Chat","Order Tracking","PR-138","The product arrived broken!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.78","True","3.4",,,"50%","Path C - Escalation","290","Chat","Product Complaints","PR-139","This app keeps crashing - completely unusable!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","4.4",,,"60%","Path C - Escalation","450","Chat","General Questions","PR-140","Product stopped working after 20 days",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.5","False","3.4",,,"40%","Path C - Escalation","420","WhatsApp","General Questions","PR-141","The app is not what was described",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Product Complaints",,,"0.85","False","3.3",,,"50%","Path C - Escalation","450","Chat","Order Tracking","PR-142","The product arrived broken!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.77","True","3.2",,,"95%","Path A - API Resolution","180","Email","Payment Issues","PA-143","There's an error with my payment",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.79","True","4.3",,,"95%","Path A - API Resolution","180","Chat","Payment Issues","PA-144","My card was declined. Can you help?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.77","True","4.5",,,"95%","Path A - API Resolution","180","Chat","Payment Issues","PA-145","My payment method was rejected",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.83","True","3.9",,,"95%","Path A - API Resolution","180","Email","Payment Issues","PA-146","I see duplicate charges on my credit card",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.79","True","4.3",,,"95%","Path A - API Resolution","180","Chat","Payment Issues","PA-147","Why was I charged $250 times?!",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.77","True","4.1",,,"95%","Path A - API Resolution","180","Email","Payment Issues","PA-148","My payment keeps failing",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.77","True","3.9",,,"95%","Path A - API Resolution","180","Instagram","Payment Issues","PA-149","My payment method was rejected",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Payment Issues",,,"0.79","True","3.7",,,"95%","Path A - API Resolution","180","Instagram","Payment Issues","PA-150","My card was declined. Can you help?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","3.7",,,"90%","Path B - RAG Response","150","Email","Subscription Issues","SU-151","I want to upgrade to the Premium plan",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.1",,,"90%","Path B - RAG Response","150","WhatsApp","Subscription Issues","SU-152","How do I change my subscription plan?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.77","True","3.4",,,"90%","Path B - RAG Response","150","Email","Subscription Issues","SU-153","Can I get a discount on my subscription?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.77","False","3.8",,,"90%","Path B - RAG Response","150","Instagram","Payment Issues","SU-154","When is my next billing date?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.2",,,"90%","Path B - RAG Response","150","Chat","Subscription Issues","SU-155","Can I pause my membership temporarily?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","4.4",,,"90%","Path B - RAG Response","150","Chat","Subscription Issues","SU-156","How do I downgrade my plan?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","3.1",,,"90%","Path B - RAG Response","150","Email","Subscription Issues","SU-157","Can I pause my membership temporarily?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.77","True","3.4",,,"90%","Path B - RAG Response","150","Chat","Subscription Issues","SU-158","Can I get a discount on my subscription?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.78","True","3.4",,,"90%","Path B - RAG Response","150","Instagram","Subscription Issues","SU-159","How do I downgrade my plan?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Subscription Issues",,,"0.77","True","4.4",,,"90%","Path B - RAG Response","150","Email","Subscription Issues","SU-160","Can I get a discount on my subscription?",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.77","False","4.3",,,"98%","Path B - RAG Response","120","Chat","Payment Issues","GE-161","What payment methods do you accept?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.85","False","3.6",,,"98%","Path B - RAG Response","120","WhatsApp","Order Tracking","GE-162","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.85","False","4.3",,,"98%","Path B - RAG Response","120","Chat","Order Tracking","GE-163","Do you offer international shipping?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.85","False","4.2",,,"98%","Path B - RAG Response","120","Chat","Order Tracking","GE-164","Can I change my order after placing it?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.85","False","4.3",,,"98%","Path B - RAG Response","120","WhatsApp","Order Tracking","GE-165","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.85","False","4.5",,,"98%","Path B - RAG Response","120","Instagram","Order Tracking","GE-166","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.76","True","4.5",,,"98%","Path B - RAG Response","120","Instagram","General Questions","GE-167","Do you offer gift wrapping?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.76","True","4.6",,,"98%","Path B - RAG Response","120","Chat","General Questions","GE-168","Do you have a physical store?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"General Questions",,,"0.78","False","3.9",,,"98%","Path B - RAG Response","120","WhatsApp","Refund Requests","GE-169","What's your return policy?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
,"High","Delivery Delays","0.88",,"3.5","Order: ORD-12345, Issue: Delay + Refund","TRUE","60%","Path C - Escalation","600","WhatsApp",,"COMPLEX-001","My order ORD-12345 is 5 days late AND I want a refund!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Multiple Intent"
,"Critical","Payment Issues","0.92",,"2.8","Charge ID: DUP-001, Subscription: SUB-456","TRUE","50%","Path C - Escalation","600","Email",,"COMPLEX-002","I was charged twice for my subscription AND the service is terrible!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Multiple Intent"
,"Medium","General Questions","0.85",,"3.9","App Issue: Crash, Feature: Order Tracking","FALSE","65%","Path B - RAG Response","420","Chat",,"COMPLEX-003","How do I use the app? It keeps crashing when I try to track orders","FALSE","Neutral","Medium","COMPLEX_QUERIES_DETAILED.csv","Technical Support"
,"High","Delivery Delays","0.92",,"3.7","Order: Previous + Current, Pattern: Recurring","TRUE","65%","Path B - RAG Response","420","Instagram",,"COMPLEX-004","Oh great my package is late. AGAIN.","TRUE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Sarcasm"
,"Medium","Product Complaints","0.72",,"3.2","Service Quality: Negative Implication","TRUE","40%","Path C - Escalation","600","Email",,"COMPLEX-005","Your customer service is...interesting.","TRUE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Implied Negativity"
,"Low","Order Tracking","0.90",,"4.4","Language: Spanish, Order: ORD-98765","FALSE","90%","Path A - API Resolution","210","WhatsApp",,"COMPLEX-006","Dónde está mi pedido #ORD-98765?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Multilingual"
,"Low","Order Tracking","0.88",,"4.3","Language: German, Category: Package Tracking","FALSE","90%","Path A - API Resolution","210","Chat",,"COMPLEX-007","Wo ist mein Paket?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Multilingual"
,"Critical","Delivery Delays","0.78",,"2.8","Order: ORD-77889, Delay: 14 days","TRUE","30%","Path C - Escalation Priority","600","Email",,"COMPLEX-008","My order is 2 weeks late! This is ridiculous!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Angry Customer"
,"Critical","Product Complaints","0.92",,"2.5","Escalation Tier: Management, Urgency: Immediate","TRUE","10%","Path C - Escalation Priority","600","WhatsApp",,"COMPLEX-009","I want to speak to management NOW! This is unacceptable!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Angry Escalation"
,"Very High","Product Complaints","0.85",,"3.3","Customer LTV: High, History: 5 years","TRUE","45%","Path C - Escalation","600","Email",,"COMPLEX-010","I've been a loyal customer for 5 years and this service is shocking!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","VIP Customer"
,"Low","Order Tracking","0.85",,"4.3","Orders: 3x, Status: Batch Query","FALSE","85%","Path A - API Resolution","290","Chat",,"COMPLEX-011","I placed 3 orders last week. Status on ORD-11223 ORD-33445 ORD-55667?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Batch Query"
,"High","Refund Requests","0.88",,"3.4","Issues: Damage + Refund Delay, Compounds: 2","TRUE","70%","Path C - Escalation","600","Instagram",,"COMPLEX-012","First the product arrived damaged then the refund took forever!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Compound Issue"
,"Critical","Payment Issues","0.97",,"2.4","Charges: 3x, Suspected: Fraud, Urgency: Critical","TRUE","5%","Path C - Escalation Priority","600","Email",,"COMPLEX-013","I notice you charged me 3 times. This looks like fraud!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Fraud"
,"Low","Order Tracking","0.79",,"4.0","Requests: 2x, Features: Expedite + Discount","FALSE","75%","Path B - RAG Response","420","WhatsApp",,"COMPLEX-014","Can you expedite my order and apply my discount code simultaneously?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Multiple Requests"
